,astrocyte,endothelial cell,ependymal cell,fibroblast,microglial cell,mural cell,neuron,oligodendrocyte
504,-3.9601884,-4.118825,-4.7807636,-4.2352133,-3.9728286,-4.3875856,-5.458872,-4.318166
505,-4.3053565,-4.3061953,-4.677681,-4.1785154,-3.8746805,-3.859349,-5.3260975,-4.211488
506,-4.0748367,-4.4349327,-4.655542,-4.286327,-4.935511,-4.3538194,-4.665378,-3.9231184
507,-4.452711,-4.449832,-4.845562,-4.4845695,-4.562805,-4.4543495,-5.8140016,-4.494603
508,-4.2945886,-4.097216,-4.412498,-4.069305,-3.8224204,-1.4865855,-5.311832,-3.8786066
509,-4.5509706,-4.489022,-5.0455446,-4.4269423,-4.327494,-4.548627,-5.821489,-4.831546
510,-5.418983,-4.637145,-4.623747,-4.4257274,-4.327732,-4.351914,-5.9018154,-5.054642
511,-3.9845145,-4.118407,-4.4220214,-4.2807393,-3.9591537,-3.9854174,-4.5187097,-4.0612063
512,-4.4625516,-4.2602973,-4.4026012,-4.6117706,-3.9077256,-3.9981577,-3.2205284,-3.3720644
513,-3.9108539,-4.524875,-4.7319465,-3.6150174,-4.5223722,-4.7155976,-5.3735185,-4.097473
514,-4.0045023,-3.1807587,-4.5670495,-4.526097,-4.090724,-3.9971828,-4.629469,-4.1970778
515,-3.9534914,-2.8727858,-3.313217,-3.7329578,-3.954965,-2.853508,-1.3026073,-4.103802
516,-3.9556582,-4.296746,-4.331416,-4.318951,-3.969595,-4.3016477,-5.2141647,-3.9921732
517,-3.824332,-4.046415,-4.13467,-4.003691,-3.8331072,-3.856777,-5.397487,-3.9120705
518,-5.579924,-4.6251655,-5.348524,-5.120931,-4.40189,-4.787954,-6.1145563,-5.05375
519,-3.8271503,-4.1213226,-4.487191,-3.8056529,-3.8116753,-4.0245953,-5.2308455,-4.1838713
520,-3.7906704,-3.808044,-3.857435,-3.8056529,-3.7959929,-3.8220973,-5.255009,-3.8388128
521,-4.311263,-4.386895,-4.6314754,-4.3784695,-3.9364364,-4.17007,-5.00796,-4.321201
522,-5.291601,-4.6722183,-4.027628,-4.883016,-4.079482,-4.1636424,-4.735476,-4.332062
523,-3.787387,-3.808044,-3.857435,-3.8056529,-3.7403405,-3.7926953,-3.908961,-3.817537
524,-4.9746222,-4.470605,-5.0494857,-4.5084286,-4.1785245,-4.3922105,-5.554438,-4.648665
525,-3.9968874,-4.3170767,-5.0582623,-4.267329,-3.8487978,-4.2207627,-5.245695,-3.9182918
526,-4.3074126,-4.315997,-4.467627,-4.320921,-3.997099,-4.30342,-5.5058503,-4.419845
527,-3.9358346,-4.193733,-4.5514164,-3.9503083,-4.021211,-3.9668105,-5.4743385,-3.9518025
528,-4.267956,-4.3138094,-4.5154757,-4.4135995,-4.271144,-4.080576,-5.19339,-3.9639943
529,-4.0862026,-4.4398575,-5.546892,-3.958826,-3.8799975,-3.8790762,-5.5373263,-3.9340544
530,-3.851334,-3.9141517,-4.9665804,-3.8832514,-3.825014,-3.840686,-4.624639,-3.85706
531,-3.819524,-3.9251747,-4.044381,-3.9772706,-3.8059516,-3.8833983,-4.430065,-3.8713934
532,-4.5960383,-4.416759,-4.923414,-4.574689,-3.893839,-4.216005,-5.4131894,-4.008777
533,-3.9770393,-3.9736135,-4.3417706,-3.8056529,-3.8806076,-3.8670826,-5.4408274,-4.042498
534,-4.4605107,-5.0413866,-5.3835545,-4.812762,-5.143184,-4.796497,-5.9951625,-4.789716
535,-4.2422047,-4.2834797,-4.846329,-4.579153,-4.1809826,-4.419885,-5.5697117,-4.566507
536,-4.0076056,-3.9507337,-3.7702634,-4.131911,-3.8981526,-3.876623,-5.213286,-4.4075418
537,-3.7181613,-2.8117754,-2.3967228,-4.587971,-4.000666,-4.4835515,-2.9184113,-4.522209
538,-3.8127375,-4.057439,-3.8597226,-3.8056529,-3.8142624,-3.902877,-5.3502226,-3.8784382
539,-4.262993,-4.4995036,-2.1617227,-4.7184515,-4.093619,-4.459934,-2.8410907,-4.3677025
540,-5.3996525,-4.2341404,-4.7116475,-4.542002,-4.0110154,-4.144217,-5.2716537,-4.5652103
541,-4.142012,-4.295983,-4.083068,-4.4554267,-3.9697907,-4.2967434,-4.8284206,-4.022501
542,-4.177183,-4.0866385,-4.6319356,-3.2916467,-3.9879138,-4.241129,-5.0564594,-3.9585652
543,-3.9390023,-4.3393803,-1.945767,-3.9517462,-4.0458117,-4.3993816,-4.647972,-3.8970823
544,-3.9872334,-4.204979,-5.3489347,-3.9039974,-3.8081825,-3.9376853,-5.1561065,-3.8304613
545,-4.0971394,-4.5029664,-4.6368146,-4.183395,-3.807356,-3.9868076,-5.079571,-4.1853924
546,-3.9119523,-4.2518253,-4.4425383,-3.5766659,-3.8878837,-4.3295665,-4.3692937,-3.8478303
547,-3.6111276,-4.0473647,-4.697786,-3.546186,-4.1842833,-4.39164,-5.123566,-4.108801
548,-3.8606987,-4.5147285,-4.4838324,-3.8970387,-4.1213856,-4.0111594,-4.8444285,-4.230692
549,-3.8305542,-3.8579311,-4.2590613,-3.4968495,-3.8275483,-3.879379,-5.2871656,-3.861412
550,-3.800542,-4.018799,-2.984925,-4.332251,-3.8034782,-3.95838,-4.227551,-3.830857
551,-4.0766206,-3.4761236,-4.570466,-4.3494463,-4.425976,-4.1631994,-5.4841104,-4.5390444
552,-4.2803164,-4.458164,-4.510413,-4.4634933,-4.3191986,-4.303873,-5.4092164,-4.586461
553,-4.3948255,-2.2179837,-4.8506985,-4.455769,-4.335137,-4.5417023,-5.3122473,-4.828448
554,-3.8597538,-3.9773774,-3.9547389,-4.059777,-4.555956,-3.7533333,-4.6519103,-3.9098334
555,-3.819759,-3.808044,-4.1302752,-3.8839607,-3.8167863,-3.9118671,-5.1912174,-3.88452
556,-3.6290545,-2.2857127,-4.5565968,-4.3726096,-3.982301,-4.414428,-3.1502957,-3.943849
557,-3.8200924,-3.9479535,-4.3559365,-4.167026,-3.921389,-4.2011147,-4.9976664,-3.8923235
558,-4.133744,-4.611806,-4.778655,-4.3722625,-4.3662715,-4.4632792,-5.3813667,-4.4516816
559,-4.110394,-4.250405,-4.5114126,-4.3775296,-4.1558285,-4.3742247,-4.248367,-4.1456237
560,-3.8775191,-4.274021,-4.567893,-4.089003,-5.1371355,-4.0573473,-5.3780723,-3.9537907
561,-3.9499083,-4.1234965,-4.500194,-4.134877,-4.396363,-4.0339937,-5.037003,-4.5492597
562,-3.8171291,-4.022612,-4.284686,-4.0206647,-3.8479872,-3.8619258,-5.113511,-3.865983
563,-4.7294035,-4.791941,-4.836968,-4.686196,-4.5076966,-4.4675,-5.5312333,-4.742626
564,-3.8387043,-3.9246058,-4.2202106,-3.9754748,-3.8861306,-3.848134,-5.2633753,-3.8783076
565,-3.8886867,-3.8689146,-3.98954,-3.922158,-3.946501,-3.8523047,-5.41829,-3.9311223
566,-5.0541935,-4.28209,-4.5508156,-4.1914907,-3.8255436,-4.2086415,-4.9002075,-3.9332507
567,-3.8850791,-3.6019425,-4.156496,-3.3347423,-3.800145,-3.8440506,-5.24423,-4.092464
568,-4.5943346,-4.386316,-4.6053247,-4.6159873,-3.8081653,-4.274744,-4.337366,-4.3693695
569,-4.276748,-2.1639178,-4.9673448,-4.664031,-3.5710976,-4.370542,-3.9524775,-4.559362
570,-4.2568583,-4.154144,-5.606971,-4.022244,-3.8625607,-3.9597204,-5.4110527,-4.020149
571,-4.094026,-4.2940626,-4.60947,-4.4262776,-4.1511054,-4.3470416,-5.0069847,-4.1825194
572,-3.8138893,-3.808044,-4.047535,-3.8831792,-3.7988744,-3.9455454,-5.387524,-3.8679724
573,-5.078031,-4.530009,-4.523607,-4.3009768,-3.315617,-4.0725517,-5.3518014,-4.5574484
574,-4.3500223,-4.639928,-4.2048073,-4.184423,-4.2878838,-4.289155,-4.5745225,-4.0704904
575,-3.8396986,-4.066995,-4.88596,-3.8056529,-3.7994585,-3.772011,-3.9808304,-3.8385534
576,-3.995602,-4.183775,-4.148482,-4.3647118,-4.231608,-4.0835342,-5.207521,-2.9144945
577,-3.8152797,-3.808044,-4.343457,-3.8056529,-3.8796797,-3.8742054,-5.4628444,-4.002983
578,-3.9999185,-4.4468865,-4.5090747,-4.4511676,-4.105409,-4.058168,-5.059107,-4.4256353
579,-4.0955358,-4.047586,-4.8086114,-4.0392466,-3.6644216,-2.2920275,-4.929144,-4.168628
580,-4.705839,-4.5057135,-4.556415,-4.1780667,-3.7799978,-4.117881,-4.8026013,-3.9676716
581,-3.8335688,-3.808044,-4.4126363,-3.8740287,-3.8526065,-3.931805,-5.0151362,-3.8749888
582,-4.851606,-4.699883,-5.101106,-4.6021924,-4.248993,-4.5706344,-5.6458206,-4.6101866
583,-3.7901642,-4.507516,-4.443476,-3.9499695,-3.7965336,-4.108239,-3.929356,-3.8334823
584,-4.089819,-3.8213248,-4.760677,-4.3458533,-3.8519857,-3.9615765,-5.4975734,-4.3308735
585,-4.4091907,-4.461425,-4.913251,-4.45809,-4.3140187,-4.2900076,-5.5165286,-4.152618
586,-4.702775,-4.234342,-4.911792,-4.022205,-4.1162953,-4.388094,-4.890762,-4.570556
587,-3.9942865,-4.2103205,-4.3017116,-3.6045468,-3.9907272,-4.1140256,-5.193276,-4.433569
588,-4.237557,-4.57932,-4.620848,-4.591107,-4.2577424,-4.5198035,-5.225901,-4.5819488
589,-4.0059843,-4.426807,-4.6845503,-4.3860755,-4.2039723,-4.2715654,-4.724193,-4.65068
590,-3.8979418,-4.26416,-4.4587483,-5.240406,-3.9340749,-2.8986282,-4.3108816,-3.9497654
591,-4.1020336,-4.5799303,-4.761978,-4.481983,-4.769765,-4.4402223,-4.862967,-4.051153
592,-3.9951198,-4.2316837,-4.5338993,-4.108095,-4.053824,-4.2137313,-5.4960523,-3.9886637
593,-4.7313104,-4.4899874,-4.7638745,-4.5809274,-4.2544026,-4.496991,-5.7776065,-4.522188
594,-4.2572737,-4.3155456,-4.6852317,-3.9564233,-4.018861,-4.2724442,-5.3378325,-4.3055243
595,-4.1181736,-4.5510483,-4.483035,-4.3503985,-3.0239146,-4.250916,-4.2982626,-4.439776
596,-3.981953,-4.095045,-4.4903064,-3.9522536,-3.9003637,-3.972195,-5.482832,-4.046653
597,-4.614324,-4.3801947,-4.691119,-4.293901,-4.1947455,-4.270075,-5.4380693,-4.2390437
598,-4.2269673,-4.455865,-4.519829,-4.347599,-4.2196784,-3.9184906,-4.42937,-4.4444923
599,-3.8711348,-3.9474103,-4.267794,-3.8873723,-3.8457928,-4.026403,-5.361406,-3.8918037
600,-4.2836075,-4.391376,-4.695121,-4.551688,-4.439491,-4.527944,-5.0519238,-4.4416223
601,-4.25827,-4.509225,-4.439602,-4.540952,-4.285558,-4.480852,-5.9305644,-4.400472
602,-3.8323991,-3.949852,-4.105523,-3.8860965,-3.8107274,-3.861588,-5.3081517,-3.8420484
603,-3.7939105,-3.808044,-3.857435,-3.8056529,-3.7929673,-3.7926953,-5.1481576,-3.8227928
604,-3.843275,-3.808044,-3.9621484,-3.8719947,-3.7999349,-3.8448277,-5.3037367,-3.8608794
605,-3.544062,-3.544728,-2.8150854,-3.6632712,-3.5364602,-2.1849267,-2.8069983,-4.1336865
606,-3.9421446,-4.444028,-4.544764,-4.083554,-3.9948945,-4.1513147,-5.516012,-4.123325
607,-4.29471,-4.5184417,-4.748692,-4.0987973,-4.2755632,-4.1660185,-5.3457584,-4.6488285
608,-4.2493405,-4.6461015,-4.7208033,-4.736319,-4.157726,-4.52612,-5.462694,-4.4861016
609,-4.3220615,-4.6679626,-4.474011,-4.604854,-4.3368063,-4.5175524,-5.879523,-4.726633
610,-3.9463892,-3.8676426,-4.413926,-3.7224088,-3.831431,-3.9476638,-5.223334,-3.9014654
611,-3.8584025,-3.9783852,-4.653566,-3.9938626,-3.8367352,-4.274362,-5.2439137,-3.8654764
612,-4.2910223,-4.5673356,-4.706119,-4.484208,-4.204638,-4.304382,-5.562815,-4.3368435
613,-3.916203,-4.1620984,-4.5242662,-4.0918336,-3.9673977,-4.216682,-5.5139594,-4.082942
614,-4.281633,-4.587411,-4.7928443,-4.3655033,-4.3338346,-4.439476,-5.493233,-4.256217
615,-3.8109467,-3.9752614,-3.9606934,-3.8056529,-3.8156037,-3.7926953,-5.557174,-3.8724487
616,-3.9068549,-3.961651,-4.714416,-4.245322,-3.9468699,-4.1115365,-5.506419,-4.34261
617,-4.4304786,-4.605467,-4.8263497,-4.448928,-4.241625,-4.393215,-5.5159707,-4.499478
618,-3.845135,-3.9720879,-4.137237,-3.946723,-3.8304465,-3.8204007,-5.5362134,-3.942727
619,-4.547149,-4.244725,-4.838477,-4.3803897,-3.9426796,-4.3543644,-5.524158,-4.1025343
620,-4.6870646,-4.287808,-4.760664,-4.5227156,-4.1188035,-4.429505,-5.4432693,-4.2857213
621,-4.162064,-4.1456995,-4.4382095,-3.9668553,-4.12551,-4.0588646,-5.4871063,-4.7415934
622,-3.8772712,-4.92517,-4.4620814,-4.4768124,-3.9211686,-4.538464,-4.8546047,-3.8736703
623,-4.641852,-4.8046274,-4.8459287,-4.71422,-4.3297663,-4.7349896,-4.794734,-4.59287
624,-3.9241474,-4.3437653,-4.689613,-4.108187,-5.0066924,-3.9849813,-4.6384525,-3.956854
625,-3.8573909,-3.9209328,-4.773021,-3.9337554,-3.7874894,-3.9297876,-4.8040757,-3.853359
626,-3.8992763,-2.8978894,-4.123724,-4.0874267,-3.860551,-4.17526,-5.066652,-3.9170716
627,-5.2134933,-4.9820037,-4.0995708,-4.952176,-4.8832383,-3.5682244,-2.3770127,-4.6549234
628,-3.831813,-4.1193495,-4.961669,-3.8056529,-3.8064299,-3.9162133,-4.5950265,-3.8891273
629,-4.7501364,-4.7732882,-5.264048,-4.9647617,-4.1197553,-4.9237,-5.908275,-4.495772
630,-3.80801,-3.863248,-4.125793,-3.9376447,-3.8185678,-3.848071,-5.4118257,-3.881283
631,-4.7794123,-4.505542,-4.581977,-4.427974,-4.247294,-4.278962,-5.8471866,-4.570641
632,-4.3280187,-4.469754,-5.352656,-2.7457645,-3.911509,-4.4064264,-5.3543315,-3.9999833
633,-4.909578,-4.5738506,-5.0456357,-4.699222,-4.13378,-4.5418653,-5.617114,-4.5384793
634,-3.7953694,-3.9121997,-4.1955132,-3.8793738,-3.7844994,-3.8468578,-4.7526226,-3.8962312
635,-3.793635,-3.9230149,-4.960591,-3.8056529,-3.7951477,-3.7926953,-3.9822838,-3.8269172
636,-3.7961748,-3.8791938,-4.927013,-3.8840687,-3.7952163,-3.7926953,-4.0486736,-3.835301
637,-3.7872655,-3.8664758,-4.393219,-3.8828416,-3.8106453,-3.9078667,-4.242107,-3.8262813
638,-4.345321,-4.31688,-4.489746,-4.444498,-4.311732,-4.416643,-5.375756,-4.0709996
639,-4.6162076,-4.272473,-4.8713694,-4.7255564,-5.513979,-5.007246,-4.6869273,-4.1852994
640,-4.2975116,-3.9066463,-4.2652493,-3.968157,-4.7753377,-3.9874134,-4.0858293,-3.883471
641,-4.562422,-4.427218,-4.849864,-4.546273,-4.3376064,-4.4338527,-5.488689,-4.6077604
642,-3.7837033,-3.6233695,-3.857435,-3.8056529,-3.7693996,-3.8236234,-3.9129457,-3.8194628
643,-3.9046888,-4.4344525,-4.3257103,-4.042667,-5.3259153,-4.2050366,-4.2974544,-3.911838
644,-3.8790243,-3.9652538,-4.710951,-4.037737,-3.8552468,-3.8729815,-5.562243,-3.8928018
645,-4.2755575,-5.4320445,-4.8570356,-4.224806,-4.2696548,-4.4363084,-4.8488874,-4.2987823
646,-4.1177354,-4.535213,-4.7461,-4.471879,-4.858164,-4.2944574,-4.744488,-4.0017877
647,-3.9161494,-4.494753,-4.7434807,-4.2363,-5.270171,-4.294431,-5.0598564,-3.8930948
648,-3.790047,-3.808044,-3.958685,-3.8056529,-3.7945457,-3.8198605,-5.3861046,-3.837413
649,-3.8780837,-4.1659966,-4.662508,-4.095333,-3.8941908,-4.2885575,-5.4500175,-3.9846363
650,-4.2470236,-4.417438,-4.832189,-4.423349,-4.161785,-4.438807,-5.6559415,-4.1114078
651,-4.3834624,-4.442709,-4.877798,-4.2704735,-4.317133,-4.44964,-5.53876,-4.515578
652,-4.170663,-4.2548327,-4.7966523,-4.2479553,-3.9472358,-4.2445397,-5.499802,-4.090135
653,-4.507665,-4.5774875,-4.7542963,-4.441664,-4.308723,-4.4142985,-5.353266,-4.5312
654,-3.958542,-4.3664455,-4.836532,-4.31416,-5.6431823,-4.35222,-4.3841877,-3.934498
655,-3.8130672,-3.9598513,-4.039194,-4.8988047,-3.815254,-4.4378676,-4.424657,-3.8513834
656,-4.643557,-4.3471093,-4.767495,-4.532129,-3.9735732,-4.057636,-5.384363,-4.555993
657,-3.796244,-3.808044,-4.048005,-3.8056529,-3.8028936,-3.8231118,-5.458137,-3.838855
658,-3.7968636,-2.6053176,-3.9584093,-3.8056529,-4.079028,-3.7926953,-4.2597084,-3.8506343
659,-3.8270051,-3.944972,-4.2737584,-3.8673368,-3.8706279,-4.0386105,-5.557984,-4.110787
660,-3.7917783,-3.971687,-4.9348474,-3.8056529,-3.7961946,-3.772011,-3.9331145,-3.8260288
661,-3.8361154,-4.735175,-4.456482,-4.260573,-3.949853,-4.4296246,-4.6179056,-3.8892999
662,-3.7965813,-3.7531605,-4.128865,-3.887788,-3.8197575,-3.8594196,-5.137588,-3.8390949
663,-4.0345435,-4.071044,-4.3345437,-3.7111125,-4.530526,-3.979943,-4.9105268,-4.0761743
664,-3.8117151,-4.3371162,-4.4963574,-3.8741567,-3.8088937,-3.8247128,-5.2846966,-3.8514688
665,-3.7949083,-3.862594,-3.857435,-3.7167587,-3.7912564,-3.7926953,-4.2532244,-3.837508
666,-4.5805826,-4.846853,-5.031961,-4.66875,-4.394169,-4.7316,-5.606751,-4.709339
667,-3.7883263,-3.808044,-3.857435,-3.8056529,-3.7922907,-3.7926953,-4.139799,-3.8238273
668,-3.8733125,-4.0152593,-4.174006,-4.184086,-3.854124,-4.003861,-4.950867,-3.920547
669,-5.4951468,-4.627956,-4.5866084,-4.823549,-4.219368,-3.9482253,-5.8258705,-4.500421
670,-3.7611754,-4.2065845,-4.306544,-2.3309915,-3.8137736,-2.3590233,-4.328335,-3.832957
671,-4.8580127,-4.513861,-4.7877274,-4.477681,-4.3356194,-4.4197936,-5.718669,-4.803253
672,-4.251658,-4.3836474,-3.8529994,-4.5020847,-4.365124,-3.6911755,-3.9108534,-4.993833
673,-3.9870968,-4.4007273,-4.7003617,-4.0955653,-3.9455042,-4.2540107,-5.3013234,-4.3402524
674,-3.818502,-4.3812356,-4.2879696,-4.2438335,-4.1333866,-3.8375876,-5.529495,-4.944219
675,-4.1327534,-4.50776,-3.6941724,-3.6128287,-2.9794207,-3.6029494,-3.1889312,-4.1818237
676,-4.4442973,-4.1830688,-4.6924744,-4.8184257,-3.883889,-4.468457,-5.099962,-4.3852363
677,-4.4242697,-4.4254546,-4.8856907,-4.533056,-4.161241,-4.4662294,-5.652147,-4.5971484
678,-5.4742665,-4.2803407,-5.199588,-4.798528,-4.3217225,-4.620398,-6.281205,-5.19123
679,-4.3451743,-4.269994,-4.699701,-4.1453576,-3.971984,-4.2084203,-5.532337,-4.5507917
680,-3.8182218,-3.9173853,-4.1965795,-3.8823068,-3.8328853,-3.8220932,-5.5372634,-3.875
681,-3.9244604,-4.4985785,-4.8942575,-4.552369,-3.930447,-4.427617,-5.435446,-4.044477
682,-3.8081644,-4.509208,-4.3260956,-4.261626,-4.1090755,-4.536491,-4.0483146,-3.836429
683,-3.948271,-4.1583567,-4.6327667,-4.2065644,-3.8901572,-4.1290207,-5.1199493,-3.7179506
684,-3.7950757,-3.808044,-4.392996,-3.8056529,-3.7939022,-3.7926953,-4.4468665,-3.8260238
685,-4.4427533,-4.457006,-5.309406,-4.2802143,-3.8972046,-4.3184905,-5.514807,-4.1022015
686,-4.157903,-4.522566,-4.5603414,-4.3124585,-3.876948,-4.112497,-5.2473373,-4.380892
687,-4.674759,-4.4790726,-4.8673153,-4.589075,-4.368306,-4.516482,-5.536226,-4.5770836
688,-4.524657,-4.137089,-4.7297654,-1.665015,-4.1546655,-3.70167,-5.0220575,-4.3938255
689,-3.8055017,-4.3578134,-4.607974,-3.9826624,-3.814397,-3.650925,-4.084297,-3.8373134
690,-4.581288,-4.459996,-4.952402,-4.2700295,-4.0938597,-4.447646,-5.6835566,-4.6216707
691,-3.867912,-3.926111,-4.0329895,-3.8801165,-3.8544908,-3.8076825,-5.308062,-3.8888636
692,-3.782605,-3.9796162,-4.555925,-4.1090684,-3.811305,-3.9147375,-4.80298,-3.8698268
693,-4.294452,-4.1992764,-3.1514657,-4.3165717,-3.695386,-2.8386443,-3.8459084,-3.7227895
694,-3.9576674,-4.1750894,-4.485541,-4.263703,-3.8671422,-3.9950986,-5.494323,-3.983232
695,-3.8865051,-4.25554,-4.654693,-4.0262394,-3.9441977,-4.1817336,-5.4527826,-3.9369035
696,-4.32637,-4.734971,-3.5513282,-4.4399824,-4.177723,-4.3420095,-5.4869504,-4.4694905
697,-4.3025894,-4.389093,-5.162387,-4.3388677,-3.9980764,-3.936247,-5.3759975,-4.0430536
698,-3.8308687,-3.8113658,-4.5784473,-4.050329,-3.8852205,-3.7071753,-5.268093,-3.8935752
699,-4.909255,-4.586531,-5.885398,-4.6137123,-4.1652985,-4.526768,-5.4994383,-4.575503
700,-3.8033197,-3.808044,-3.857435,-3.964594,-3.8042207,-3.840127,-5.435084,-3.853422
701,-4.5965047,-4.6334133,-4.787795,-4.8106885,-4.342914,-4.6206174,-5.651106,-5.1516743
702,-4.6277156,-4.8007646,-5.039365,-4.6872425,-4.459189,-4.7048464,-5.543,-4.7006636
703,-4.5437126,-4.881685,-5.0949545,-4.8296194,-4.602378,-4.897398,-5.612709,-4.648669
704,-4.089332,-4.311392,-5.226087,-4.1061106,-3.8452375,-4.145558,-5.4944134,-3.9506228
705,-4.413461,-4.5713563,-4.375882,-4.542695,-4.0873404,-3.4194808,-5.192914,-3.1463969
706,-4.292529,-4.3712583,-4.7905173,-4.166259,-4.194729,-4.6089387,-5.438163,-4.370495
707,-4.552726,-4.3933005,-4.7718043,-4.3993263,-4.0026407,-4.365169,-5.7177534,-4.32205
708,-4.172026,-4.422127,-2.9835937,-4.0568166,-2.5759687,-4.0924044,-5.254618,-4.0772347
709,-4.169988,-4.323068,-4.423685,-4.033745,-3.8164797,-3.8802483,-5.1573434,-3.8839967
710,-4.72115,-4.6235385,-4.89599,-4.6673923,-4.33644,-4.635012,-5.6121736,-4.894193
711,-4.8115478,-4.62215,-4.8904786,-4.670451,-4.315669,-4.7082796,-5.649801,-4.9912543
712,-4.1281714,-4.4272585,-4.5779877,-4.217367,-3.5693312,-3.7260656,-4.780506,-3.9687958
713,-4.1917844,-4.0359874,-4.3169565,-4.038624,-3.857149,-4.0789814,-5.2623477,-3.878694
714,-3.7813075,-4.0178595,-4.0876074,-3.8056529,-3.840151,-3.8303144,-4.761537,-2.0310526
715,-4.2330317,-4.4782476,-4.5445533,-4.4722257,-3.9558713,-4.4676385,-5.0257115,-4.5531297
716,-3.809462,-3.9216378,-3.958495,-3.8822696,-3.812014,-3.8426085,-5.1169834,-3.845085
717,-4.4484735,-4.4810033,-5.170264,-4.4820905,-4.0872016,-4.4003563,-5.5258555,-4.4547806
718,-3.8256822,-3.15588,-4.4177337,-4.116085,-4.332031,-4.3551645,-4.8476453,-3.886289
719,-4.504591,-4.3053904,-4.873539,-4.3701773,-4.029346,-4.181195,-5.507984,-4.477724
720,-4.234093,-3.4173548,-4.767872,-3.5503855,-3.8091903,-4.4166718,-5.068916,-4.1532993
721,-4.1039734,-4.1787663,-4.588874,-3.9461565,-3.953775,-4.036612,-5.1638575,-3.9225984
722,-4.814049,-4.626734,-4.5224776,-4.5168667,-4.2537546,-4.3768535,-5.4385858,-4.4078107
723,-4.298562,-3.8735762,-3.8649268,-4.7515264,-4.0862412,-4.259515,-4.7913103,-3.9891207
724,-4.8404703,-4.4494452,-5.654033,-4.3536267,-4.1392717,-4.2695594,-5.450553,-4.1995482
725,-4.598824,-4.6333942,-5.0793405,-4.306162,-4.5930967,-4.454265,-4.1294537,-4.4200273
726,-3.7925398,-5.0437875,-3.9582944,-3.881489,-3.7994218,-4.000514,-4.0109816,-3.8316522
727,-3.830175,-4.372666,-4.1245127,-4.038577,-3.7889802,-3.7457023,-3.9335723,-3.8908644
728,-4.4707685,-4.495431,-4.8540874,-4.573856,-4.1665773,-4.370056,-5.5845976,-4.5775476
729,-4.058945,-4.520427,-4.3178596,-4.5020285,-3.7487795,-4.4121313,-5.0061684,-4.1685667
730,-3.727675,-4.0246243,-4.624615,-4.3006473,-3.8115187,-3.9577644,-4.7293363,-3.8445954
731,-3.8179858,-3.8645084,-3.9787009,-3.8056529,-3.820378,-3.9250267,-5.380915,-3.9136484
732,-4.4011097,-4.2248383,-5.8910646,-3.8840692,-3.8162332,-3.6891077,-5.521546,-4.3367777
733,-3.7184193,-3.986448,-3.166784,-3.6206703,-3.9637682,-3.6161926,-3.9137695,-4.9150014
734,-4.8521547,-4.4646215,-4.8741508,-4.4212627,-4.0628943,-4.3596153,-5.448298,-4.5555844
735,-4.870367,-4.8478904,-5.040157,-5.044879,-4.4099383,-4.737153,-5.9057765,-4.716263
736,-3.8031414,-3.964191,-4.1479373,-4.020932,-3.82031,-3.8869245,-5.459351,-3.8488033
737,-4.005541,-4.5041065,-4.6116104,-4.4189177,-5.526375,-4.3320966,-5.30958,-4.064085
738,-4.1663275,-5.0906687,-4.8687005,-4.641217,-4.7918825,-4.5810666,-5.783,-4.5790663
739,-4.1969657,-4.307532,-4.757655,-4.3270097,-4.0592594,-3.3468044,-3.1955063,-3.03163
740,-3.8246367,-3.949109,-4.0733433,-3.9183862,-3.8365495,-3.8012862,-5.4565015,-3.8696082
741,-3.8788292,-4.572346,-4.156599,-4.302438,-4.1748595,-2.7659788,-3.1133924,-4.30194
742,-4.160355,-4.606323,-4.7464867,-4.3938193,-4.260573,-4.370505,-5.5492415,-4.4660015
743,-3.7936237,-3.808044,-4.601315,-3.8056529,-3.7965083,-3.7926953,-4.0379653,-3.8290193
744,-3.9411502,-4.3637695,-4.5860534,-4.269862,-3.916661,-3.8510435,-5.6385527,-4.425211
745,-4.226426,-4.106726,-3.3952417,-4.270546,-3.957589,-4.2709208,-5.1935244,-4.525284
746,-3.9284744,-4.0137,-4.569356,-4.262994,-3.9165986,-4.084983,-3.618103,-3.9753432
747,-3.7881973,-3.808044,-3.857435,-3.8056529,-3.796023,-3.7926953,-4.0356746,-3.8198364
748,-4.4720283,-4.590492,-4.761245,-4.6479983,-4.8932576,-4.4255433,-5.757726,-4.5367117
749,-4.078524,-4.2733116,-4.694416,-4.314456,-4.3810544,-4.296262,-5.4921494,-4.392837
750,-4.436259,-4.511163,-4.639921,-4.601173,-4.204872,-4.1216764,-5.2745557,-4.347757
751,-4.0831933,-4.08032,-4.381002,-4.0978894,-3.8562229,-3.9351072,-5.070987,-4.0476627
752,-3.9206095,-3.910485,-4.355687,-4.2585692,-3.8827302,-4.061983,-4.2316656,-3.9525845
753,-4.297531,-4.41117,-4.4636497,-4.0415382,-4.277688,-4.1448092,-5.4312067,-3.6038845
754,-4.159058,-4.48068,-4.774564,-4.0195413,-4.160434,-3.9989836,-5.4019628,-4.6880383
755,-4.612646,-4.5598707,-4.751568,-4.809209,-4.292989,-4.189612,-5.75149,-4.6818743
756,-4.0629973,-4.349274,-4.197,-4.028361,-4.025856,-4.2453747,-5.360029,-4.3863664
757,-4.1714745,-4.2760444,-4.7039666,-4.891688,-4.18936,-4.3092566,-5.855593,-4.582329
758,-4.32994,-4.2338686,-4.7675986,-4.129669,-3.8486564,-4.2340207,-5.490037,-4.1102195
