,astrocyte,endothelial cell,ependymal cell,fibroblast,microglial cell,mural cell,neuron,oligodendrocyte
258,4.1576796,1.3268402,3.124661,1.2516692,0.581041,1.5454652,3.9689193,3.0189395
259,0.17322633,0.39514184,3.0013986,0.06663483,-0.044220842,1.186828,3.2175574,2.4895642
260,-1.1432271,0.2473623,-0.24583924,2.0743415,-1.3079119,-0.06121963,2.2459185,0.41485375
261,-2.0528567,4.1936603,-0.77999437,3.0151477,-2.546802,1.9582232,-1.7574011,-1.7492739
262,-2.6499286,-1.9295571,-1.7219611,-1.8320029,2.1825995,-2.086141,-2.398154,-2.9030318
263,0.10453111,1.1905383,0.2395266,0.9973362,0.7408717,1.652104,-0.572394,3.276002
264,-0.4589021,-0.8725079,-0.23390302,0.36893874,-1.5390611,-0.5576483,0.6705172,-0.93255883
265,0.9919705,0.2499635,0.70095354,0.62463486,-0.28238404,0.6601208,2.1777081,1.5388039
266,-1.909105,-2.1701207,-2.3790793,-1.0180557,-2.0325744,-2.432372,0.2592485,-2.4658623
267,-2.891442,-3.178449,-3.2498424,-2.5983229,-2.9243531,-2.869263,-0.8517253,-3.0190706
268,-0.08333938,-1.1480108,-0.4903466,-1.009236,-0.7480985,-1.445835,0.8148563,-0.845304
269,-2.7858262,-3.178449,-2.8936253,-3.1718793,-2.8914168,-2.8869228,-1.1169717,-3.0162716
270,-3.1517072,-3.178449,-3.2498424,-3.1718793,-3.156005,-3.1658301,-3.3339887,-3.182322
271,0.7802141,-0.38221157,-0.90712494,0.48902714,-1.8872637,-0.29294035,1.0936674,-0.9059393
272,-1.1345124,-0.98126256,3.0626974,-2.6112204,-2.5173874,-1.4427922,-0.7997483,-1.9426513
273,-0.27577817,0.6992381,0.56613296,0.8745233,2.6218438,0.7613103,2.2926369,1.503961
274,-2.7681417,1.0682026,-1.7402127,4.4148855,-2.7505233,3.2045255,-2.663567,-3.0005484
275,-1.8348368,0.38078094,-0.52723867,0.96609586,0.20601015,1.2776552,2.166825,-2.1404917
276,-2.8799472,2.8553984,-1.4547714,2.7869735,-2.8866572,0.85971034,-3.030212,-2.9371922
277,1.0522444,1.9981853,1.151906,2.8624058,1.4554005,2.4118574,3.4466922,3.2165046
278,-2.1478934,-1.9465292,-2.9034371,-2.5825825,-2.445218,-2.6475756,-1.6000649,-2.4457064
279,-2.4960976,-2.1858835,-0.888194,-1.3217845,-2.7777464,-2.417587,-0.1748182,-2.5137787
280,0.44599319,0.10930942,4.0588655,-0.9858596,-1.7804328,-0.20713326,1.0299203,-1.327957
281,-1.2956558,-2.163891,1.6120042,-1.3505521,-2.7953413,-1.9137094,-0.53062546,-2.693464
282,4.0992994,1.2124245,2.0656788,2.0513384,0.45898542,1.8934376,4.069695,2.3834066
283,-2.9676661,-3.178449,-2.8920667,-3.1718793,-2.8824012,-3.1658301,-1.760818,-2.981963
284,-1.5800282,-1.301859,-1.1102067,-0.8549709,-1.6577325,-0.4255163,1.152228,0.3438482
285,-1.7097131,-0.3194629,-1.3676554,-0.1267665,0.64743876,-0.20860352,0.4462647,-1.3424599
286,4.891424,3.9428225,3.791463,3.0869763,1.4935756,3.9317024,5.122493,3.308189
287,4.3461018,0.9849719,2.9605222,1.7645221,0.14092308,1.3433933,4.632589,2.6129818
288,-0.33978853,-0.5231358,0.962402,0.32236746,-1.650842,-0.23984794,2.3157787,-1.3419287
289,0.09494059,-0.96219456,2.3193235,-1.3439039,-2.075947,-1.7694024,-1.4376959,-2.787637
290,-2.8943963,-2.8003213,-2.6060197,-3.1718793,-2.912623,-2.2345428,-0.48714495,-3.0566256
291,-2.6234233,-2.772526,-2.5993862,-3.1718793,-2.8260214,-2.6334012,-0.5286876,-2.858867
292,-1.5956872,-0.053863503,-1.1838437,-0.8744703,-1.0486286,-0.55778587,0.971176,-2.0565956
293,-1.2365264,-0.900036,3.2684548,-3.1718793,-2.8109703,-1.3441044,-0.4769413,-2.52531
294,-2.436595,-1.4509791,2.1513164,-2.5854707,-2.9530342,-2.2330742,-2.1321752,-2.823754
295,0.19591469,0.5392139,0.5437326,0.3599697,0.052345924,0.5144814,2.5562737,-0.8462166
296,-2.7975702,-2.7817621,-3.2498424,-2.168735,-2.7039528,-2.2499428,-0.71182066,-2.951388
297,-2.4764109,0.7741816,-1.011515,-1.5637485,-2.3318784,1.797751,-2.6956189,-2.7773438
298,1.4522942,0.30511945,0.6161069,-0.35644886,-1.11967,0.06609486,1.5339401,-1.0064062
299,1.3840289,1.3688205,1.3624048,1.8084615,1.5917021,1.9850695,2.6455956,0.8466665
300,-1.368389,-0.9715322,-0.003860113,-0.13838498,-1.0017307,-0.40060067,3.18608,-1.622356
301,-2.2978742,1.7956833,-1.9067748,-3.1718793,-2.5424747,-1.3615853,-2.2474442,-2.8439107
302,0.87570286,3.7115002,-0.78884864,-0.8836972,-1.892449,0.18024251,-0.28051206,-0.85408837
303,-1.3279752,0.032967802,4.26152,-1.330094,-2.7260795,-1.7796612,0.14299193,-2.8306918
304,-1.0644373,-0.019915616,0.4644612,-0.2926283,-0.6726583,0.008972846,1.0728618,-0.07672965
305,-1.0791547,-1.1881465,-1.0175896,-1.2010046,-1.2923548,-0.78877634,0.8312706,-2.0208416
306,0.89598477,-0.4052075,0.93259966,-0.83778495,-1.7988502,-0.3081949,1.4318486,-0.96183217
307,1.6437637,4.082947,0.9294069,0.6961944,4.6877522,1.4731914,-1.1822313,-1.3217305
308,-2.4402752,-2.1645992,0.42712322,-3.1718793,-2.8749926,-3.1658301,-2.4512298,-3.0847936
309,-2.184149,0.64418006,-0.82436275,3.8920674,-2.183172,0.8823243,-2.055251,-2.4272716
310,-2.4271991,-0.007620807,-0.09999428,3.1033568,-1.762019,-0.04507596,-2.4432607,-3.0287766
311,-3.1432521,-3.178449,-3.2498424,-3.1718793,-3.156005,-3.1658301,-2.977953,-3.16954
312,-2.0298834,-0.9785855,1.5629226,-1.5736089,-1.2005066,-0.8057974,-1.3859543,-2.503102
313,0.04254429,-1.0784763,0.010908826,0.017412273,-2.016749,-1.6688205,1.0333729,-2.611166
314,-2.005235,-0.7835393,3.4814677,-0.87111545,-2.6004057,-2.223568,-1.6303484,-2.9475944
315,-1.5876566,-1.1759721,-2.4023414,-0.7525049,-1.5131317,-1.0234922,0.7073147,-0.9390181
316,5.0425234,2.4332855,2.9073122,1.8696859,0.43112636,1.6912564,3.80875,2.8629873
317,1.21263,0.43655187,0.2768692,1.2289339,-1.1315402,1.993934,1.6036792,0.56853056
318,0.21215144,2.294419,1.2228758,1.6817931,0.35537878,2.9109535,2.340371,1.8738316
319,-2.0627692,-2.1541784,2.226774,-2.1893148,-2.6314366,-1.7300513,-1.2437004,-2.4363365
320,-2.2719855,-0.98590875,-1.8884821,-1.8142065,-1.8681145,-1.783773,-0.13671763,-2.1746786
321,1.3916595,0.9985487,0.93886787,1.4995449,0.8831124,0.89590377,3.426819,2.9809384
322,0.022620948,-1.742474,-1.335534,-2.138293,-2.4079804,-1.1104035,0.41943264,0.17357059
323,-0.10665696,-0.09549181,0.26033047,-0.13154314,-1.1482154,0.5839418,2.7505357,1.3406826
324,0.422167,-0.25195935,-0.36975044,-0.74999696,-0.7843609,-0.19614379,1.0896987,-1.5495002
325,0.6288946,0.8226084,1.4024984,0.8243647,0.10694721,0.92485785,4.35471,1.6191092
326,-2.561535,-2.0448968,-3.2498424,-3.1718793,-2.7876499,-3.1658301,-2.4738946,-2.747123
327,-1.879123,1.552472,-2.0096817,3.9294066,-2.0790548,0.014705508,-2.0526173,-0.27343038
328,-1.1653268,-2.158451,-2.394517,-2.1606338,-2.7969124,-2.2347693,-0.17057942,-2.8130298
329,-1.6567996,0.64107656,-0.29273504,0.07247621,-1.2306165,1.9346536,1.5143633,-1.0369673
330,-0.3404459,2.7930017,1.0633456,3.1505952,0.3731593,2.4572132,1.8638959,1.8237591
331,-2.8921883,-2.76813,-2.8985431,-0.77609736,-3.0072954,-3.1658301,-0.8219574,-3.0638142
332,-0.048016332,1.0005219,4.3585143,1.3962749,2.6713955,0.96848935,2.76442,-0.388156
333,-2.7155743,-3.178449,-2.371271,-1.8466376,-2.655348,-0.2983881,-0.57538044,-2.8753412
334,-1.7860062,3.8122716,0.5523306,0.8206522,-0.88885695,1.2711874,-0.7065925,-0.6435921
335,-2.2055578,-1.7300307,-2.617024,-0.24174078,-2.4638982,-1.5185148,0.3899701,-1.3387502
336,-0.6917251,-0.79971576,-0.254799,-1.0327421,-1.7723826,-0.89031434,1.2301401,-1.1851649
337,2.0354767,0.9003351,0.67685676,1.2063156,0.55569017,1.1337028,2.3727655,4.1078377
338,-1.8542845,0.31851828,1.5637301,-0.37471333,-1.8241858,2.103331,1.9174743,-2.2900307
339,-2.6098826,-2.7787666,-2.3595438,-3.1718793,-2.735938,-2.4320004,0.10577726,-2.941531
340,1.3664566,-0.18868244,3.8884094,0.5571568,0.28214753,-0.23509,-0.13276958,-2.0372252
341,-0.27984074,-1.5550542,-1.5331762,-0.7657608,-1.590558,-1.6690797,0.24641542,-1.1753678
342,-1.7153759,-0.3018253,-1.3037431,-0.50209713,4.2881236,-0.1863398,-1.996359,-2.4619856
343,0.8031127,1.6739058,0.62528694,1.9288125,1.3352634,1.689429,-0.077086374,2.6047695
344,0.88389254,-0.295283,0.54394746,-0.15065598,-0.7489807,0.4508678,1.425852,0.6164457
345,-0.7221451,0.4441526,-0.47870305,0.7411777,-0.7164902,0.017775623,0.6594153,-1.4293996
346,-0.5727619,-0.6661272,1.4387846,-0.6239251,-1.4981833,-0.8366712,1.2662941,-1.8726834
347,-2.7061014,0.19222479,1.6658609,3.5839858,-2.8784049,0.031764273,-1.5669863,-2.5948792
348,-2.6672165,-1.29787,-2.0401943,-1.7996808,1.9697909,-1.7938981,-3.0212562,-2.9435072
349,-0.71642023,-1.3280119,-1.0196948,-0.62721944,-1.9603117,-1.0406941,0.41590524,-0.541144
350,1.7599334,0.060711376,0.49218062,-0.04152507,-0.603663,0.31520325,2.1377966,0.90696734
351,-2.7779346,-2.4224489,1.2271985,-3.1718793,-2.5666504,-2.6598306,-3.0151708,-3.1136863
352,-0.84555954,-0.43447578,-0.34476197,-1.0042394,-0.9701473,-0.17028911,1.6319929,-1.5533541
353,-0.87571174,-0.46684512,2.8230681,-1.147279,-1.6097528,-1.1763428,-0.95931196,-1.3752606
354,1.0790839,-1.1743526,0.24571887,-0.40062252,-1.2302579,-0.3719406,1.9254186,-0.72895706
355,-2.3364751,-1.7234589,-2.0091155,-2.5905054,-2.4172184,-1.7705704,-0.19942722,-2.7395358
356,-2.9918735,1.8314695,-2.635199,-2.1510785,-3.006236,-1.172897,-2.892942,-3.1058526
357,-0.9636973,2.3875926,-0.32194138,1.0299088,-1.0012989,2.747859,-2.2709672,-1.8045636
358,2.089138,1.3200912,2.419938,2.9352071,4.591452,1.9539232,4.224985,3.1583755
359,1.2830492,1.5153835,1.2226602,1.6025181,2.966177,1.8518369,4.0216713,3.7519429
360,1.7179339,0.5741478,4.277455,0.60620326,-0.46738192,0.16883314,0.21451505,1.0746741
361,1.069607,0.17024577,0.23750462,-0.19666806,-0.4067928,0.52680784,1.5263978,1.0983498
362,3.100607,1.7188976,0.873124,2.3068857,0.517483,1.3958732,4.4206896,2.7528834
363,-0.69049245,0.36888266,0.12843916,0.12112059,-0.3875312,0.2730348,2.3901386,-0.9560928
364,-2.6339946,-2.7586784,-2.566786,-1.8478298,-2.5412323,-2.4337592,0.046676304,-2.761292
365,2.6551163,0.9434324,0.3560827,1.6272371,0.39734983,0.5714229,1.5612544,2.2273643
366,-0.93261313,0.5069621,-0.27470723,-0.2465176,-0.47003144,0.84973514,1.2265856,2.6985884
367,-1.9720393,-0.9639982,-0.7166301,-1.1464918,-2.137974,-0.955343,0.25842127,-1.3676594
368,1.5951942,2.4247937,1.944968,1.4658097,1.0315412,1.641183,2.5255053,0.6221647
369,3.9037886,2.0236874,1.045067,1.919447,1.4368058,2.1737497,3.207537,4.292171
370,-2.2625537,-2.7824664,-1.5561516,-2.17598,-2.787355,-1.9262223,-0.4599763,-2.0355155
371,2.4900684,1.1737521,0.23138769,1.7177343,0.21881005,1.7525731,2.9425378,0.6849269
372,0.0764184,0.88618124,0.9626157,0.35763013,0.06032458,0.72707313,2.199651,0.7299874
373,1.3983978,1.8682479,1.6087396,0.7129704,-0.21121548,1.1682249,2.5321248,1.80003
374,2.828447,1.0925632,1.2102684,2.1988358,0.28610983,0.85969436,2.5502825,-1.151163
375,-2.1145804,-2.421349,-1.7333753,-1.5685856,-2.3726523,-1.7844166,0.9698058,-2.4273777
376,0.6992455,1.8638154,1.3160478,1.2674811,1.0241771,2.0608435,3.653721,1.1637214
377,1.2313925,-2.4201543,-0.94595385,-2.6156275,-2.516287,-1.4314924,0.6882048,-0.4751129
378,2.6041622,1.2107068,2.4709435,1.5716815,0.16001146,1.4842654,4.4342833,2.6405053
379,-1.695894,1.2252035,-0.22542438,-0.1164249,4.7621584,0.7246738,-1.3667645,-2.2517076
380,-2.1541133,0.3422727,-1.1378621,-0.71684325,4.692072,0.19031046,-2.3628063,-2.5779734
381,-2.765331,-2.155847,-1.8662646,-2.57898,-2.3859155,-2.4557703,-1.8349346,-2.785264
382,0.945428,0.2013669,1.4991164,-0.03496093,0.44551688,-0.03419077,1.6189877,0.14905168
383,1.2208711,0.32127732,4.2323947,-0.36070755,-0.0979733,-0.39067546,0.6078059,-0.13986667
384,0.3895671,0.5571105,0.23737699,0.107652605,-0.19052708,0.7003243,2.3137114,1.5156436
385,-2.8690581,1.9657781,-3.2498424,-1.5525131,-3.0863156,-1.3452206,-3.0708284,-3.0966089
386,-1.8800784,2.576954,-2.0253603,-1.2524992,-2.421965,-1.3771027,-2.2118025,-2.9121346
387,-3.1517072,-2.8715076,-3.2498424,-3.1718793,-3.0921397,-3.1658301,-3.3719535,-3.182311
388,-0.29975644,-1.2804753,3.047077,-1.0229375,-2.0711784,-1.9381218,-0.1776727,-2.620724
389,-2.4516845,-2.1718557,-2.9185991,-1.1296718,-2.2192001,-1.7642171,-0.20937544,-2.3253763
390,-0.2568878,-0.4617262,0.72128606,0.42603457,0.8506303,0.54528356,2.2689743,-0.7879601
391,3.3814533,1.5122454,1.6266569,1.2947633,0.04170169,1.8861951,2.3876066,0.7533948
392,3.6193862,0.77089304,2.004391,1.1772768,0.3353398,1.6169698,3.6839168,1.89785
393,-2.86713,-2.464766,-1.8592383,-2.568714,-3.0675273,-2.867874,-0.89266825,-3.0062737
394,1.4153892,1.2443385,2.1207824,2.157547,-0.25540334,1.2348076,2.1417775,1.7347311
395,-2.19444,-1.1811982,-1.083223,-3.1718793,-2.1822443,-1.6832513,0.104264095,-2.3057635
396,-1.8958497,-2.1672766,-2.1712418,-2.1833227,-2.1065812,-2.6234283,0.44829255,-1.6859992
397,-2.8734348,3.1231334,-0.51326466,1.4601167,-2.8385937,-0.75440204,-3.1981423,-2.6150682
398,-1.4906915,-1.184162,-1.441102,-2.6115184,3.3920054,-0.8089536,-1.9751729,-2.7412395
399,1.704741,0.32959002,0.9867625,0.45121613,4.39133,0.69283825,-0.24103405,0.16674808
400,-1.7786493,-1.300989,-0.7215043,-1.7860396,-2.1750925,-1.1855271,2.045565,-2.3018904
401,-1.9598281,-2.7706826,-1.1109672,-2.1476252,-2.442105,-1.255246,0.42070615,-2.444966
402,0.56691384,0.4238482,3.4435067,-1.0288106,-1.8986055,-0.3535629,-1.6215805,-0.79298264
403,-0.620488,-1.3937199,2.0126252,-3.1718793,-2.309486,-3.1658301,-2.210673,-2.2484465
404,-2.6662688,-1.2819054,-2.0318177,-1.3385617,-2.5756009,-2.0702069,0.29826313,-2.7937367
405,-0.36693802,-1.9191324,-1.1221685,-0.5469967,-1.0807294,-0.9670269,1.5019273,-0.77796054
406,0.2730015,1.1417952,-0.16869122,0.7726354,0.8769763,1.8553331,-0.7319347,3.757536
407,-1.7583213,-0.7073468,-1.2320857,-0.82431453,-2.4094188,-1.5535318,0.3298184,-1.9137415
408,-0.99157465,-2.1638234,-1.2766496,-1.1452578,-2.1944015,-1.7012875,0.720766,0.06467124
409,1.1011323,0.48340735,0.14776191,0.51376957,-0.31609434,0.92510056,2.2767816,2.7503142
410,1.402165,0.57302576,4.4921145,-0.8707673,-2.1102467,-0.45702133,1.1686331,-2.1112976
411,4.6233544,1.5442722,4.30443,0.4515147,-1.1322782,0.91521204,0.35047102,-1.2117624
412,-1.9257401,-0.9496785,0.3685272,-1.1665456,-2.0722861,0.07021969,1.2946876,-0.55407894
413,-2.9374514,-2.444046,-2.2001379,-1.8329848,-2.813724,-2.253738,-0.7945419,-2.912366
414,-1.0501475,2.4805887,0.73165315,0.22393245,-1.3660725,0.9936043,-1.552001,-1.3149691
415,-2.4720435,-2.7605786,0.34533152,-2.1764736,-2.677014,-2.6350162,-2.5549998,-2.1956413
416,-3.1459103,-2.7671835,-2.8868804,-3.1718793,-3.0366557,-3.1658301,-1.1737405,-3.139154
417,1.8794565,1.5414481,1.7932365,2.3812091,3.5982206,1.6744834,4.1034822,3.8708663
418,-1.8587468,0.5386892,-1.2097684,-1.3356421,3.5538836,-0.65778774,-2.2187638,-2.2653177
419,-1.9969829,-0.54908216,-0.6855879,-1.3399363,-1.9856957,-1.2084819,1.1989875,-2.1505148
420,-0.6896359,0.16950747,-0.5167019,-0.5404043,-0.6406085,0.32805324,1.8534896,-0.6431336
421,2.4972866,-0.15487161,0.4613993,0.18673614,-0.86572367,-0.123665616,2.660816,0.48440504
422,-0.78655106,-0.43176147,-0.8489483,0.67921895,-0.39567626,-0.46342805,-0.12762542,-0.8419598
423,0.19104981,-1.2612216,-0.24396563,-0.98542583,-0.9843455,-0.9461094,0.8166704,-0.11255148
424,1.2795147,1.832295,0.9845123,2.2112699,1.004431,1.4358376,4.022492,2.0883446
425,-1.5637563,-0.48912933,-1.7568363,-1.530883,-2.7820857,-1.4635334,0.8673512,-0.08643221
426,-3.052173,-3.178449,-2.5980468,-2.591821,-3.127081,-2.6523426,-0.85395586,-2.2587993
427,-2.1415842,-2.4207628,-1.2722687,-1.8222779,-2.286231,-1.6885337,0.28451228,-1.5510782
428,-0.5636702,1.3420262,0.15778735,0.26383528,-0.67936635,0.9561936,1.795122,-0.92292124
429,4.8688617,1.3160784,1.6418791,0.19023181,-1.1714914,0.9684914,-1.6548495,0.31437725
430,-0.26115754,-0.12756827,2.501378,-1.1586618,-2.4194813,-1.6874694,-1.0918943,-2.12414
431,-0.4337999,0.58922446,0.45439008,0.9409587,0.023708683,0.6544999,2.3237336,-0.7872736
432,2.646624,0.731493,1.3850068,1.6649028,-0.68928653,1.4747932,2.5655546,0.83730185
433,0.745087,-1.0641028,-0.46539602,-0.629519,-1.6407545,-0.97663444,2.0715177,-2.1523683
434,0.76245123,-0.574703,-0.15741755,-0.3092138,-1.1104503,-1.0785786,2.6528046,-1.9487057
435,3.9242232,0.7514054,2.4168806,1.0371064,0.17594026,1.6043171,3.7047899,3.1599357
436,1.9622365,1.980852,1.3817548,1.3891528,0.49964067,1.9853429,3.2857769,1.8023938
437,-1.3025882,1.4046936,-0.7090001,-0.74052364,3.9554482,-0.2265315,-2.594386,-2.7697582
438,0.95403844,2.5803964,1.1803985,0.96066046,0.99887204,0.6618242,2.6126878,1.8370609
439,-2.2045665,-1.0945412,-1.2204585,-1.5617899,-2.2073665,-1.019433,0.53523713,0.6178084
440,-3.0604,-2.7839339,-2.8939028,-3.1718793,-3.0019553,-3.1658301,-1.1147957,-2.6052985
441,4.538782,2.3813627,2.8122492,2.28711,0.56072456,2.7039967,2.863842,2.6492636
442,-0.39785612,-0.37364334,3.7697854,-1.3174044,-0.82176924,-1.2587836,-2.1872587,-0.2140798
443,-2.7859042,-3.178449,-2.3956757,-3.1718793,-3.0426095,-2.6395326,-1.731712,-2.9711914
444,-1.8577523,-0.9805437,-0.49135762,-0.4386,-1.769212,-0.70332116,0.85130924,-1.8432428
445,-2.3494527,-1.7373868,-1.7769203,-1.8074849,2.7172234,-1.3916855,-2.3366406,-1.0940019
446,-1.1648896,0.9655931,-0.40868518,1.2210046,4.7019506,0.3684586,-1.8416204,-0.3098753
447,-1.3731894,0.29648694,-1.3616896,-0.56291056,4.664972,0.24105553,-1.7374208,-1.3098407
448,1.6689026,2.4602678,2.5722518,2.2227,1.6284299,2.5704336,3.4684713,2.1821773
449,4.0239997,0.91745484,1.0858436,0.75023764,-0.20354104,0.87021345,3.6678433,-0.4385192
450,0.4513731,0.037591413,0.14350061,-0.14806159,-0.86543834,0.7710568,2.4776227,-1.7709093
451,3.972097,1.9508892,2.1582444,1.7561303,0.19963633,2.5791469,4.847483,2.2040553
452,-1.9966733,-2.4491057,-1.6443317,-1.5808744,-2.2292817,-2.6561673,-0.021452984,-2.0409768
453,-1.3625298,0.12548676,3.7859983,1.7212051,-0.3648113,0.3135589,-1.1402576,-2.6243057
454,-1.0275421,0.5637557,-0.166492,1.3443937,-1.0531958,-0.12362388,1.6507499,0.9089551
455,-2.3128657,-2.416889,-2.370925,-2.5687382,-2.432952,-2.0536711,-1.3920305,-2.4384475
456,-3.1012006,-3.178449,-3.2498424,-3.1718793,-3.156005,-3.1658301,-3.2580686,-3.147963
457,-1.9077917,-3.178449,-2.9051764,-3.1718793,-2.8127244,-1.4929302,-0.5818196,-2.2116718
458,-3.0302444,-3.178449,-2.8993754,-2.5774274,-2.9840765,-3.1658301,-1.920437,-2.9823132
459,0.4847344,-0.08733611,-0.9582915,-0.70335066,4.25812,0.37641633,-0.74361116,-1.8530076
460,2.3350277,0.089435026,0.612811,1.0346667,-0.5072077,0.5113831,2.3798985,0.45717782
461,0.6569717,-1.0821937,-0.65875524,-0.18083099,-2.1792576,-0.5012137,1.266894,-0.6552438
462,-2.6049426,-3.178449,-3.2498424,-3.1718793,-2.848918,-3.1658301,-2.5098991,-3.0379105
463,-2.6841772,2.4475713,-1.0075157,-2.5853527,-2.0256712,-0.27053747,-2.6036637,-2.9069178
464,-3.096628,-3.178449,-3.2498424,-3.1718793,-3.156005,-3.1658301,-3.0325484,-3.16262
465,-3.0157275,-3.178449,-3.2498424,-2.579906,-3.094621,-3.1658301,-2.5502696,-3.0951617
466,-3.1517072,-3.178449,-3.2498424,-3.1718793,-3.156005,-3.1658301,-3.0208712,-3.1858306
467,-3.1517072,-3.178449,-3.2498424,-3.1718793,-3.156005,-3.1658301,-3.006308,-3.1774797
468,-3.074953,-2.4475288,-2.9114933,-2.1976564,-3.073698,-3.1658301,-2.5814855,-3.1301832
469,-3.1416419,-3.178449,-3.2498424,-3.1718793,-3.156005,-3.1658301,-2.795253,-3.1822996
470,-3.0089025,-2.76439,-2.4060245,-2.6112127,-3.1233935,-2.8681104,-2.1010602,-3.0357733
471,-3.1517072,-3.178449,-3.2498424,-3.1718793,-3.156005,-3.1658301,-2.8389819,-3.1752915
472,-2.5448484,-3.178449,-1.1271904,-3.1718793,-2.612119,-2.4428291,0.5026657,-2.7494965
473,-2.8406837,-0.88404685,1.6957254,-2.1536932,-2.9521646,-2.1051157,-1.8203951,-2.9759624
474,-3.1517072,1.0106281,-1.8070989,-0.5716233,-3.043127,-1.5313852,-3.08367,-3.1499367
475,-3.1440234,-2.815664,-3.2498424,-3.1718793,-3.104867,-3.1658301,-3.37781,-3.1836321
476,-0.85783774,0.8995192,1.3212409,0.31228906,-0.89183855,2.2425356,1.508211,-1.2607007
477,-3.0710323,-1.6982704,-3.2498424,-2.1482804,-2.7105284,-3.1658301,-3.3653138,-3.1814258
478,-3.1517072,-0.08690034,-3.2498424,-3.1718793,-3.156005,-2.8833635,-3.330774,-3.1770306
479,-0.7158606,2.1564276,2.0693226,1.5691428,-0.6119698,1.4385694,2.6372068,-0.9959795
480,-1.8180379,3.9965887,-0.77359706,-0.3470271,-0.6524385,0.49870628,0.3989223,-2.6201582
481,0.08359862,1.1036406,2.9934661,0.38382253,-1.4746883,0.2965213,0.9830829,-1.8556428
482,-2.5887203,-1.290177,-2.2252467,-2.580586,2.4345388,-0.5059598,-1.832688,-2.722419
483,-1.26704,-2.43605,-2.3899512,-2.5983229,-0.7771911,-2.4358325,-2.0596917,-1.9819658
484,-1.259986,3.720155,-0.8489454,1.2145854,0.2666714,1.4217715,-1.1210947,-1.1825954
485,0.8651159,1.1610277,0.72319835,0.6114965,-0.001979323,1.2454941,1.8247694,0.24635606
486,1.9685222,2.8593175,2.6491928,2.5592525,1.0912205,1.8600934,4.098391,2.7165327
487,-2.1521893,-1.0481223,-2.187968,-1.5840684,3.6331673,-0.98744714,-2.1567578,-2.6108384
488,-2.808173,0.7683083,-2.1911838,2.0192862,-2.901332,1.544619,-2.8532407,-2.996906
489,-1.8210603,3.6524587,-0.6190484,2.6009278,-2.0765467,1.3844824,-0.44607732,-2.5013378
490,-2.0474637,-1.2648894,-1.9799023,-1.3417574,-1.650153,-1.0444229,0.016622137,0.4022671
491,1.5532784,0.13635102,0.5504192,-0.47496468,-0.91514903,0.8607001,2.4293108,1.6951333
492,4.5593033,0.809331,0.64513886,-0.08861336,-1.162197,0.49839553,-1.3440635,-1.9647404
493,1.0237803,0.86362433,1.1224756,1.332077,0.67169523,1.1822014,2.0414426,-0.12211385
494,-2.7426224,-3.178449,-2.1530907,-3.1718793,-2.9617195,-2.8896322,-0.7083679,-3.0701613
495,-2.0497422,-3.178449,-0.50317407,-1.5642062,-2.4267342,-2.42638,0.61912465,-2.7466092
496,0.6314947,1.6572137,0.02773653,1.8816059,1.3375902,2.326617,-0.26066828,3.502765
497,-2.2126732,-1.1854012,-1.3056325,0.5757741,-1.8304111,-0.27580717,1.1652737,-1.1737304
498,-1.2533088,-1.7066531,-0.99381495,-3.1718793,-1.8994206,-2.0868537,-0.379282,-2.1685514
499,0.32488155,-0.19277054,1.7697705,0.16947743,-0.5525771,0.045405842,3.1087127,0.31119198
500,-2.775639,-1.9608072,-2.8988194,-1.8290172,-1.3538632,-2.2280424,-1.321364,-2.8683207
501,-2.60398,0.12506004,-1.7638348,0.8728245,-2.4802725,-0.81321806,0.062859714,-2.6785817
502,2.9342744,2.1896424,2.960249,1.9965166,0.24286345,2.117473,2.9762926,1.5911446
503,-2.4239354,-3.178449,-2.899235,-2.595322,-2.8329024,-2.4109852,-0.6828892,-2.8269942
504,-1.627766,-1.291775,-0.5090577,-0.86340785,-1.6159257,-0.43914104,0.6847672,-0.89869106
505,0.8312764,0.037641246,4.081488,-0.99230677,-2.2123194,-1.010472,-0.5808186,-0.62680876
506,-0.9001249,1.0325309,-0.19512108,0.3137306,4.511154,0.51536703,-2.0578842,-2.4673321
507,0.72364455,-0.2352337,0.9199918,-0.10218443,1.7654347,-0.19154863,2.892938,0.46232378
508,-0.046887267,-0.21037638,0.21409649,0.08704807,-2.398476,-0.31341562,-1.0921621,-2.8136454
509,1.0346789,0.6027356,1.7441405,1.1258901,-0.24033614,1.0855068,2.9405184,1.9851567
510,4.780997,2.0224261,1.660237,1.8981768,1.3372238,2.4574819,4.7764964,4.800312
511,-1.4982394,-0.64760345,-1.1383499,-0.2458841,-1.7508683,-1.4616004,0.08716807,-1.8807288
512,4.139098,0.8724125,1.9004322,1.3375305,0.36920828,1.1208885,1.9122623,1.4149507
513,-1.9030416,0.5412671,-0.29191524,-0.66467375,1.0047315,1.9090469,1.4620969,-1.6060677
514,-1.3174746,1.4831729,0.8085115,0.47733232,-1.1802398,0.6443592,1.099799,-0.21031615
515,0.6629712,0.58025336,1.0845777,1.7137753,1.2816614,0.3943566,1.7285719,1.2050153
516,-1.6035283,-0.97716665,-0.7289608,-0.87182534,-1.248674,-0.41705367,2.2681007,-2.0126126
517,-2.7533135,-1.5718108,-2.387402,-1.5440221,-2.5515537,-2.6307876,0.037772376,-2.6002543
